Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,28.139999,28.139999,27.235001,27.235001,21.197002,2146200
2014-01-03,27.400000,27.405001,26.820000,27.075001,21.072475,5081600
2014-01-06,26.915001,26.995001,26.575001,26.655001,20.745588,3001400
2014-01-07,26.825001,27.100000,26.639999,26.764999,20.831200,2660400
2014-01-08,26.889999,27.245001,26.670000,27.174999,21.150303,2010200
2014-01-09,27.100000,27.174999,26.530001,26.690001,20.772825,3135600
2014-01-10,26.764999,27.030001,26.355000,26.959999,20.982965,3901200
2014-01-13,26.959999,27.075001,26.610001,26.750000,20.819527,1742600
2014-01-14,26.639999,27.280001,26.559999,27.094999,21.088039,1920200
2014-01-15,27.350000,27.370001,26.775000,26.959999,20.982965,1616400
2014-01-16,26.959999,27.565001,26.959999,27.000000,21.014099,2077400
2014-01-17,27.000000,27.180000,26.420000,26.500000,20.624952,2176600
2014-01-20,26.540001,26.965000,26.504999,26.764999,20.831200,737400
2014-01-21,26.934999,26.995001,26.635000,26.895000,20.932381,2386200
2014-01-22,26.825001,27.245001,26.709999,27.129999,21.115278,1984000
2014-01-23,27.059999,27.190001,26.629999,26.700001,20.780613,2513400
2014-01-24,26.615000,26.915001,26.225000,26.389999,20.539339,3722800
2014-01-27,26.504999,26.530001,25.924999,25.924999,20.177427,4206800
2014-01-28,26.049999,26.405001,26.049999,26.400000,20.547119,2154600
2014-01-29,26.405001,26.969999,26.400000,26.735001,20.807850,3380400
2014-01-30,26.605000,27.245001,26.400000,26.655001,20.745588,2675200
2014-01-31,26.344999,26.790001,26.209999,26.650000,20.741692,2430200
2014-02-03,26.825001,26.934999,25.775000,25.830000,20.103487,2276200
2014-02-04,26.000000,26.450001,25.889999,26.219999,20.407024,3095400
2014-02-05,26.075001,26.170000,25.014999,25.475000,19.827194,3453200
2014-02-06,25.455000,26.445000,25.405001,26.350000,20.508204,3268600
2014-02-07,26.260000,26.809999,25.900000,25.975000,20.216343,2941400
2014-02-10,25.905001,26.285000,25.500000,25.655001,19.967289,1895000
2014-02-11,25.870001,26.325001,25.510000,26.165001,20.364220,2086200
2014-02-12,26.165001,26.434999,25.764999,26.000000,20.235802,1850400
2014-02-13,26.125000,26.125000,25.299999,25.754999,20.045118,1388200
2014-02-14,25.809999,26.000000,25.424999,25.795000,20.076246,1296000
2014-02-17,25.750000,26.250000,25.750000,26.230000,20.414810,871400
2014-02-18,26.150000,26.290001,25.850000,25.930000,20.181316,2219600
2014-02-19,25.855000,26.415001,25.805000,26.415001,20.558794,2308000
2014-02-20,26.200001,26.334999,25.910000,26.000000,20.235802,2300000
2014-02-21,26.000000,26.580000,25.760000,26.350000,20.508204,1898200
2014-02-24,26.334999,26.415001,25.980000,26.330000,20.492640,1497400
2014-02-25,26.190001,26.215000,25.855000,25.955000,20.200777,1408800
2014-02-26,26.059999,26.395000,25.950001,26.299999,20.469288,1860800
2014-02-27,26.125000,26.650000,25.990000,26.500000,21.197195,1770200
2014-02-28,26.504999,26.799999,26.075001,26.075001,20.857239,3325800
2014-03-05,26.075001,26.075001,25.700001,25.815001,20.649269,2041600
2014-03-06,25.865000,26.225000,25.660000,26.125000,20.897234,2508800
2014-03-07,26.004999,26.650000,25.895000,26.000000,20.797247,2580800
2014-03-10,25.870001,26.174999,25.725000,25.955000,20.761250,2215200
2014-03-11,26.065001,26.225000,25.575001,25.745001,20.593275,2259800
2014-03-12,25.655001,25.875000,25.549999,25.674999,20.537281,1676400
2014-03-13,25.995001,25.995001,25.305000,25.344999,20.273317,3527400
2014-03-14,25.299999,25.445000,25.004999,25.025000,20.017351,2639000
2014-03-17,25.145000,25.530001,25.025000,25.270000,20.213324,1532600
2014-03-18,25.205000,25.965000,25.035000,25.959999,20.765253,2868000
2014-03-19,25.825001,26.584999,25.540001,26.325001,21.057211,2609600
2014-03-20,26.084999,26.530001,25.719999,26.299999,21.037212,2544600
